pct_employed_head,avg_monthly_income_php,pct_with_access_to_electricity,pct_with_safe_water_access,pct_with_sanitary_toilet,net_enrollment_rate,pct_permanent_house_material,pct_underemployed_or_informal,avg_family_size,pct_completed_secondary_education,income_level
73.73,26037.53,78.02,69.57,90.16,83.17,62.26,28.39,6.44,83.24,Level 2
57.41,23164.99,83.28,56.26,64.07,79.3,51.87,23.08,4.56,34.66,Level 2
47.31,37117.91,66.21,65.88,54.97,78.19,57.03,35.48,4.3,68.06,Level 2
41.87,24581.86,68.82,59.5,55.5,66.42,41.4,34.12,5.75,42.88,Level 1
70.89,35211.69,83.14,70.58,69.72,93.06,61.42,13.95,4.41,46.87,Level 1
46.03,10813.32,76.23,44.96,44.05,63.83,37.23,45.03,6.87,42.12,Level 1
53.51,20250.72,73.78,59.33,68.47,70.31,67.01,32.23,5.54,47.6,Level 1
61.5,23515.68,78.43,62.58,73.68,68.16,74.52,29.47,5.48,46.86,Level 2
55.7,22904.16,66.8,59.49,54.28,76.68,31.96,25.38,4.09,58.39,Level 2
62.21,29740.15,81.02,72.02,89.57,84.29,73.59,12.95,4.79,61.62,Level 3
78.73,23007.5,70.53,60.27,81.15,71.75,57.57,30.55,5.28,54.33,Level 2
76.55,24610.78,79.32,64.39,72.52,80.22,65.84,24.44,5.68,53.19,Level 2
37.26,17777.49,80.46,58.87,63.54,72.91,37.23,48.54,4.78,45.59,Level 1
83.55,28746.78,73.82,71.35,78.55,79.59,66.95,12.88,4.69,71.17,Level 3
42.54,26751.66,65.01,56.68,63.38,69.91,41.67,49.74,5.67,34.42,Level 1
84.89,35923.54,93.02,84.74,93.04,99.0,77.26,16.9,3.54,56.51,Level 3
44.95,21069.38,70.81,72.53,53.28,77.2,40.31,52.16,5.4,44.84,Level 1
77.15,35558.95,81.89,64.14,79.2,81.4,65.34,18.92,4.9,68.57,Level 2
60.01,22813.32,80.33,71.16,79.91,75.44,47.85,24.48,4.34,52.19,Level 2
52.9,25430.02,88.98,70.21,49.37,65.56,27.93,45.63,6.03,21.44,Level 1
52.42,16878.36,74.68,60.4,64.61,75.38,38.25,43.25,5.71,31.77,Level 1
56.69,21551.59,72.22,68.49,66.31,63.08,51.84,41.43,5.3,38.23,Level 2
50.32,22936.18,75.21,59.54,59.82,82.69,47.93,32.17,6.09,63.77,Level 2
45.71,5619.52,46.7,54.31,43.3,64.04,32.35,53.59,5.76,12.85,Level 1
51.19,28137.07,87.71,71.54,74.75,84.37,49.34,43.76,4.39,63.15,Level 1
60.36,28718.52,94.9,88.25,85.1,75.32,73.18,29.59,4.95,71.22,Level 3
58.51,26654.28,77.92,75.73,72.65,77.7,46.85,40.32,4.59,50.26,Level 2
68.06,27599.3,87.48,93.47,76.15,83.65,77.25,11.38,4.97,73.08,Level 2
47.89,21880.97,70.87,55.62,53.69,82.53,46.14,44.7,5.61,40.5,Level 1
78.09,43793.53,86.31,91.22,76.77,82.79,73.23,14.94,5.03,80.1,Level 3
45.68,17637.38,73.35,58.93,45.02,70.82,33.83,43.87,5.23,35.21,Level 1
68.49,36034.63,97.21,90.68,74.01,95.34,89.86,2.0,4.37,87.16,Level 3
71.22,29901.73,78.43,73.33,62.32,94.7,57.64,32.98,5.57,49.9,Level 3
24.88,12376.6,66.45,34.55,52.45,63.3,28.88,54.38,6.67,28.16,Level 1
63.8,41381.98,91.84,78.25,94.21,90.73,87.15,15.75,4.01,80.21,Level 3
76.13,31658.47,82.73,71.41,79.93,87.58,66.83,10.31,3.87,57.61,Level 3
59.24,29971.33,88.5,72.71,81.86,91.6,60.06,37.11,6.27,50.52,Level 2
68.9,31042.19,87.63,79.76,88.42,81.12,68.9,20.12,3.81,59.7,Level 3
61.85,22913.28,74.49,73.62,70.27,81.51,47.74,29.04,5.73,46.23,Level 2
55.8,11377.42,67.61,46.34,54.46,75.02,52.45,50.98,6.38,44.76,Level 1
55.98,23831.51,67.84,73.82,61.08,76.67,48.28,39.83,5.17,51.59,Level 1
65.29,37446.45,84.67,63.96,59.45,82.75,47.36,33.31,5.2,68.46,Level 3
46.77,14515.29,63.51,54.76,63.84,77.5,61.24,46.4,6.0,41.95,Level 2
80.56,19724.19,79.15,57.47,53.93,76.59,53.2,49.46,4.85,53.57,Level 2
51.68,20517.16,88.62,68.09,48.04,78.64,62.07,23.67,5.29,41.04,Level 2
58.73,24413.14,71.56,87.29,78.75,83.57,50.95,28.03,5.17,71.62,Level 2
71.52,26985.15,83.38,93.32,76.28,80.14,47.86,27.78,3.41,57.74,Level 3
55.78,28979.78,74.85,81.46,78.8,80.25,60.75,21.72,4.7,77.57,Level 3
53.95,21740.62,63.01,51.05,78.01,78.71,52.43,27.15,4.99,43.18,Level 2
86.52,33195.1,90.63,75.95,87.8,81.24,57.1,22.81,3.53,75.04,Level 3
68.96,32053.16,89.27,87.73,81.84,89.11,71.91,17.4,3.7,79.83,Level 3
41.71,20389.2,66.43,77.34,70.03,83.75,43.31,35.78,4.84,55.8,Level 2
34.09,12863.29,61.19,45.61,59.99,82.05,15.71,41.26,6.41,27.44,Level 1
56.01,43879.28,84.34,81.25,85.82,84.7,66.58,19.31,3.97,75.46,Level 3
90.53,46380.29,100.0,91.18,97.29,86.57,84.1,15.74,3.67,95.27,Level 3
50.55,28830.39,74.32,65.31,77.97,79.08,85.33,21.36,4.02,75.95,Level 2
45.74,10701.89,63.46,36.28,46.61,63.96,40.88,50.72,5.79,44.09,Level 1
31.32,8261.23,74.83,44.38,46.21,66.27,34.07,45.02,5.76,31.03,Level 1
42.55,40172.62,60.63,49.32,66.18,78.04,37.46,40.06,5.51,32.43,Level 1
70.46,19263.76,71.02,58.3,59.63,78.12,64.55,57.7,4.91,23.22,Level 2
55.48,12944.58,59.0,54.23,56.49,76.76,52.59,51.46,6.74,26.5,Level 1
45.93,11387.02,68.35,48.94,52.12,76.3,48.98,32.82,5.94,45.43,Level 1
52.19,19828.51,61.82,60.61,64.89,61.59,40.59,53.85,6.62,55.46,Level 1
70.58,28473.57,68.82,65.65,62.92,84.91,77.97,19.95,4.9,61.34,Level 3
82.56,39548.17,100.0,100.0,96.35,87.35,79.91,9.7,3.79,72.47,Level 3
60.76,32796.98,89.17,72.62,65.12,82.03,76.77,36.41,5.1,68.6,Level 3
80.42,30160.56,91.27,83.7,87.86,77.64,71.74,23.3,4.52,72.53,Level 2
67.08,35854.89,94.96,96.12,77.37,90.47,72.6,2.17,4.65,88.35,Level 3
34.18,18255.29,63.11,51.75,40.83,62.42,43.13,37.87,7.05,24.19,Level 1
20.0,7602.54,74.14,50.04,49.64,62.54,23.07,44.26,6.38,39.72,Level 1
49.4,21720.81,76.39,76.01,59.56,80.73,48.99,30.69,5.65,65.63,Level 2
86.73,30095.19,92.52,78.46,98.44,90.68,81.84,22.4,5.39,65.61,Level 3
85.1,30580.39,82.87,91.27,64.92,76.85,47.33,13.99,4.92,60.73,Level 3
55.13,18979.55,76.1,50.92,63.09,75.9,57.96,43.67,5.12,53.75,Level 2
56.5,18622.61,66.28,66.76,58.1,70.33,54.55,34.65,5.57,46.03,Level 1
64.45,23598.86,75.64,66.41,61.13,74.23,42.7,24.62,4.78,41.11,Level 2
34.69,21041.21,67.97,52.08,65.91,86.09,43.1,51.74,4.93,24.81,Level 1
62.12,14572.08,64.63,75.65,54.8,67.58,39.48,41.73,6.27,47.47,Level 1
51.64,25692.88,62.73,53.99,58.72,70.01,37.35,43.04,5.61,33.21,Level 1
48.88,12826.83,65.45,43.51,50.86,73.5,12.16,49.61,5.67,49.33,Level 2
41.5,7639.11,52.0,36.76,46.08,67.86,31.12,65.05,5.05,31.32,Level 1
79.65,35460.89,72.67,75.33,94.95,87.56,83.43,25.56,3.68,88.88,Level 3
73.86,36605.08,100.0,79.79,92.64,84.02,42.99,19.08,5.28,68.18,Level 3
68.33,24958.96,86.8,60.07,82.48,87.75,79.95,34.18,4.83,49.95,Level 2
72.78,37102.14,96.79,87.72,68.32,83.3,77.88,11.36,4.54,79.74,Level 3
45.07,22900.23,75.95,48.6,64.36,65.22,27.32,36.83,5.26,40.1,Level 1
61.1,28795.16,80.08,61.79,89.14,81.96,68.91,27.5,5.16,63.15,Level 2
47.4,12653.78,57.16,40.88,57.16,66.05,56.04,48.26,5.87,33.04,Level 1
35.87,21565.56,69.75,65.78,51.88,76.84,46.45,32.63,5.94,52.39,Level 2
50.63,15133.68,63.78,57.89,57.67,74.62,38.88,41.94,4.83,30.92,Level 1
59.66,13959.31,73.01,54.04,49.28,69.73,18.24,43.07,5.57,39.62,Level 1
50.58,29204.09,91.52,73.16,69.33,90.87,53.32,27.94,4.42,57.49,Level 3
79.14,32825.46,81.51,86.87,87.77,84.73,74.67,18.76,3.99,71.76,Level 3
79.06,40999.89,87.33,66.63,89.63,93.91,98.0,26.68,3.92,53.99,Level 3
55.76,15910.57,69.9,54.35,62.34,78.46,48.35,39.18,4.88,32.92,Level 1
46.76,18487.91,55.67,70.8,58.78,69.3,43.43,62.41,5.25,40.62,Level 1
39.29,5395.47,46.99,42.33,33.11,57.65,33.9,58.92,6.34,25.63,Level 1
95.0,44650.28,100.0,88.45,96.94,89.0,86.26,10.59,3.07,84.8,Level 3
73.83,29238.67,83.65,80.09,74.91,93.8,62.4,17.29,4.43,76.49,Level 3
70.37,31117.06,93.75,86.14,92.92,78.97,69.52,17.04,4.93,70.06,Level 3
66.04,39448.48,81.19,65.96,74.46,87.73,75.62,16.43,4.99,58.59,Level 3
29.12,6347.5,61.71,47.37,58.43,59.25,41.82,56.54,6.93,15.12,Level 1
67.6,34458.58,74.28,64.56,76.83,89.9,69.78,19.0,4.66,67.88,Level 3
66.69,30582.43,64.56,64.74,71.11,73.81,54.72,24.8,5.09,54.36,Level 2
63.67,21812.97,76.31,73.38,59.65,78.47,32.18,38.1,5.53,59.23,Level 2
32.96,12412.31,65.58,67.97,45.07,73.62,60.17,55.98,6.28,48.3,Level 1
61.08,24958.33,77.94,80.14,67.78,77.3,56.84,32.4,6.09,44.13,Level 2
92.67,39184.4,95.87,85.97,85.47,99.0,95.85,6.47,4.45,69.95,Level 3
45.1,19648.66,79.23,75.59,64.89,78.99,51.65,39.81,5.23,42.01,Level 2
46.39,25976.93,69.41,51.12,71.47,75.77,44.16,48.13,4.83,56.61,Level 2
77.77,39484.68,98.53,88.87,100.0,88.66,66.4,10.62,4.15,77.72,Level 3
37.78,12365.11,58.03,41.7,42.05,74.23,30.78,46.43,5.77,46.75,Level 1
26.48,14978.62,61.82,35.07,54.8,55.8,10.0,67.0,5.32,36.9,Level 1
27.21,22649.64,42.05,36.74,51.02,67.36,15.95,62.91,6.07,27.9,Level 1
64.74,25499.13,67.79,69.92,56.23,78.73,50.0,38.04,4.08,40.56,Level 2
54.99,27680.46,78.45,78.18,65.33,83.6,57.38,19.92,5.41,66.25,Level 3
68.76,28115.0,74.67,76.1,77.23,93.22,55.53,29.4,5.47,57.77,Level 2
54.49,24752.11,76.1,60.65,67.64,88.37,58.34,24.76,5.76,55.59,Level 2
78.1,30597.54,81.99,79.09,71.64,80.64,83.65,26.98,5.48,74.63,Level 3
39.37,17661.0,55.04,68.71,66.31,74.85,37.79,57.52,6.72,38.79,Level 1
62.53,33411.59,93.89,77.83,78.4,82.79,57.14,21.44,4.81,58.63,Level 3
41.35,20923.39,68.96,57.95,47.3,70.34,70.37,39.34,3.64,46.81,Level 1
90.07,42462.94,91.76,79.98,88.7,95.08,83.26,16.05,4.94,78.83,Level 3
76.53,29164.01,73.49,86.53,87.14,79.55,68.4,17.77,4.21,67.0,Level 3
37.8,24290.86,72.08,56.36,83.71,77.0,50.73,37.86,5.37,68.77,Level 2
34.59,19264.02,58.81,52.22,48.61,66.51,43.41,40.84,5.91,25.25,Level 1
43.25,21069.76,74.63,70.31,74.44,89.02,60.59,36.65,4.94,39.98,Level 2
36.24,17413.3,77.16,58.75,48.16,71.73,41.75,39.03,5.1,42.74,Level 1
90.34,35468.5,90.17,88.68,94.95,85.01,98.0,21.78,4.86,91.44,Level 3
60.36,25045.39,77.14,86.95,72.17,90.05,65.82,30.97,4.79,65.92,Level 2
66.03,35554.76,88.76,83.1,72.6,98.0,96.46,4.93,4.97,70.05,Level 2
78.1,32472.31,88.45,83.94,86.03,92.22,60.42,24.48,4.51,77.86,Level 3
54.45,19087.6,76.36,69.9,72.27,77.22,38.83,26.5,5.05,37.06,Level 2
59.51,27544.15,78.3,71.31,58.91,79.59,79.28,27.81,5.11,85.21,Level 3
60.13,21800.16,75.18,62.28,61.46,85.44,33.59,31.06,4.6,67.44,Level 2
54.14,15291.56,64.84,69.93,59.37,69.34,38.4,37.97,5.47,28.81,Level 1
38.19,11850.47,57.51,61.07,48.89,66.67,27.19,50.42,5.41,28.05,Level 1
80.36,39031.23,88.87,80.99,94.96,92.12,81.37,16.89,4.28,87.6,Level 3
69.58,25147.3,72.44,64.54,60.77,82.79,53.75,40.78,5.97,54.31,Level 2
39.93,10470.17,64.31,39.93,42.68,68.66,24.05,56.52,5.25,27.35,Level 1
73.54,27225.65,86.63,78.26,56.38,77.79,84.25,26.76,3.19,65.49,Level 3
85.82,34079.47,99.82,83.85,88.6,96.13,60.86,12.16,5.21,74.84,Level 3
68.85,25400.18,88.01,68.99,65.6,70.09,53.03,35.45,4.41,34.89,Level 2
65.82,16064.01,78.36,59.75,47.44,78.08,25.5,30.69,5.7,63.73,Level 1
40.58,21426.69,72.53,46.86,61.34,66.14,49.48,50.38,5.33,40.79,Level 1
55.93,32978.34,77.91,79.16,89.21,93.33,60.1,18.85,5.43,76.31,Level 3
76.7,34388.08,95.77,80.28,80.14,78.84,64.19,13.88,5.21,61.36,Level 3
63.68,34308.93,95.31,75.2,70.96,94.33,67.98,15.6,3.92,62.45,Level 3
57.29,19929.76,62.46,53.81,53.05,82.24,43.5,22.79,4.74,41.96,Level 2
35.16,11048.88,70.88,50.44,39.18,62.82,15.96,71.3,6.52,16.92,Level 1
72.29,25688.05,72.04,83.91,71.69,75.87,72.43,35.07,5.55,69.64,Level 2
66.48,34088.67,80.96,75.95,75.09,96.51,74.33,9.24,5.6,56.3,Level 3
45.85,8711.97,57.18,66.25,55.71,63.87,32.49,51.89,6.86,27.07,Level 1
81.55,46559.19,86.47,100.0,81.26,82.98,78.23,2.0,4.35,89.85,Level 3
76.91,41340.63,94.23,68.48,84.36,97.12,74.89,11.06,3.8,85.47,Level 3
64.54,25762.11,80.74,58.29,64.06,73.62,62.45,26.84,5.25,41.4,Level 1
51.99,13580.53,56.18,59.31,55.38,66.62,53.34,46.98,6.23,18.25,Level 1
65.5,24197.68,76.59,67.25,76.33,90.65,60.89,45.37,4.2,61.88,Level 2
38.27,18820.4,59.95,63.04,44.15,76.88,30.25,62.47,5.47,33.03,Level 1
44.47,17922.07,71.9,40.96,65.31,80.77,41.89,47.77,5.19,38.13,Level 1
45.29,22943.31,65.97,63.1,67.22,74.64,47.04,43.85,5.23,63.1,Level 2
70.15,28166.92,73.92,78.81,66.14,76.4,45.85,40.2,5.64,57.66,Level 2
51.36,24847.0,66.19,63.92,65.55,62.1,44.55,46.87,6.34,23.59,Level 1
67.61,26625.19,74.87,71.1,87.2,83.82,66.89,40.17,5.35,66.7,Level 2
52.23,16650.82,77.95,59.42,60.15,74.15,27.78,48.44,5.6,58.82,Level 1
45.38,25398.21,72.42,71.64,48.37,77.87,73.76,39.33,5.4,53.34,Level 2
62.0,23558.38,66.39,81.78,63.21,78.61,64.2,18.94,5.1,74.54,Level 2
61.33,16124.48,60.34,62.3,43.25,66.22,38.48,48.79,5.14,40.05,Level 1
41.54,19837.64,63.25,41.41,58.75,74.23,26.17,22.3,6.7,51.15,Level 1
84.64,41068.13,95.96,100.0,100.0,90.46,64.17,2.0,3.67,76.9,Level 3
83.69,38640.21,99.39,100.0,86.83,92.85,72.1,10.27,3.85,86.4,Level 3
52.23,22038.26,58.79,61.43,50.31,69.27,14.68,54.54,5.05,37.29,Level 1
30.04,5567.14,43.73,43.82,33.64,71.2,20.82,62.66,6.05,28.89,Level 1
59.01,27243.26,73.46,68.82,60.64,68.48,51.69,30.41,4.89,44.87,Level 2
71.75,30431.12,82.36,73.25,70.65,93.07,59.57,35.49,5.3,47.45,Level 2
35.82,22488.88,64.43,60.14,58.69,85.97,50.66,44.32,5.78,54.52,Level 2
45.7,23988.44,78.44,73.8,65.28,75.44,55.51,49.17,5.97,54.74,Level 2
53.28,20036.12,61.46,56.45,61.63,67.39,51.74,44.26,4.77,51.48,Level 1
36.58,13018.95,73.75,60.56,43.96,82.14,35.92,50.6,6.24,22.76,Level 1
64.77,33445.09,81.96,84.5,100.0,89.92,74.45,25.27,5.35,74.34,Level 3
58.37,28831.23,82.04,71.64,69.78,76.3,48.49,8.75,5.21,58.53,Level 2
38.95,12875.35,60.13,44.7,38.32,66.19,11.36,51.26,5.83,44.27,Level 1
65.68,36543.57,85.42,92.55,86.01,88.71,76.4,15.36,3.61,72.33,Level 3
61.59,27903.65,80.37,68.05,85.6,90.91,82.7,25.07,5.08,61.19,Level 2
82.37,32664.51,79.08,71.19,82.86,96.84,63.36,17.83,4.12,76.99,Level 2
81.34,29794.17,83.6,79.6,61.45,84.98,61.79,19.29,4.39,61.04,Level 3
60.8,30897.04,80.49,54.33,86.15,85.29,67.59,16.85,4.5,56.16,Level 3
75.53,26882.52,84.04,81.67,69.53,80.33,82.11,22.93,5.71,74.73,Level 3
60.09,34227.96,100.0,81.89,89.78,87.1,68.54,22.79,3.33,88.46,Level 3
52.41,22088.32,67.01,69.13,65.53,76.42,52.36,36.04,5.42,54.83,Level 2
85.46,42528.35,88.62,82.41,81.84,95.98,92.19,18.97,3.93,69.54,Level 3
36.06,16282.34,71.07,47.92,59.28,67.38,60.91,51.68,6.04,40.59,Level 1
53.25,12627.96,68.97,42.37,47.8,84.08,39.23,46.8,4.74,14.28,Level 1
89.01,31988.94,92.54,86.04,88.15,83.02,60.11,16.49,3.29,70.47,Level 3
51.74,37598.0,79.46,64.82,71.73,86.08,65.1,33.25,4.32,64.86,Level 3
81.65,35918.39,74.93,86.3,70.58,95.31,52.36,12.62,5.06,83.32,Level 3
70.55,17330.32,63.99,56.12,73.91,87.13,36.91,37.3,6.0,41.66,Level 1
69.38,45701.75,91.16,82.22,79.65,91.65,60.02,9.7,6.21,70.07,Level 3
60.26,23084.48,81.13,77.79,58.0,92.74,53.5,33.48,4.28,79.1,Level 2
55.97,22126.64,53.19,55.83,34.02,70.56,21.96,54.0,6.06,24.56,Level 1
57.75,24804.34,79.76,55.71,75.23,70.21,54.08,38.31,5.93,53.91,Level 2
41.7,8525.53,53.1,53.46,44.33,65.67,32.73,54.65,6.8,33.71,Level 1
55.09,30507.32,84.36,82.29,71.19,92.57,68.49,21.87,4.07,71.37,Level 3
49.46,14540.61,67.88,48.51,71.83,75.05,31.87,43.18,5.68,35.98,Level 1
64.97,31111.63,68.98,63.86,58.92,73.43,49.51,52.17,4.91,49.04,Level 1
42.84,36303.96,80.91,64.76,78.61,94.57,80.97,19.27,4.05,69.96,Level 3
59.42,10895.9,66.82,40.91,57.57,79.36,35.51,45.6,6.06,39.04,Level 1
74.34,33872.72,84.09,77.15,79.27,88.06,98.0,20.14,4.52,65.86,Level 2
72.34,39424.39,87.05,80.95,62.98,88.45,73.45,2.0,5.12,67.89,Level 3
68.87,29105.88,66.38,68.02,73.56,83.16,76.66,39.59,4.32,54.75,Level 2
68.13,31782.58,85.58,59.46,80.26,99.0,73.89,15.45,4.2,63.55,Level 2
40.19,16506.52,57.08,53.68,44.86,75.61,32.5,39.92,5.03,44.33,Level 1
31.39,10021.87,61.88,56.77,39.01,68.07,34.23,52.74,5.76,30.6,Level 1
79.95,40346.13,93.46,91.08,94.05,93.94,89.94,11.24,5.02,87.09,Level 3
59.27,29513.97,85.31,73.21,75.99,89.59,51.06,11.11,5.13,71.03,Level 3
49.83,6033.97,63.08,57.28,32.37,51.02,15.65,50.48,5.04,31.01,Level 1
65.39,24978.11,77.53,71.28,67.69,88.09,63.01,41.25,5.3,40.35,Level 2
81.91,34328.51,86.79,70.46,80.19,87.14,61.93,4.69,4.41,75.4,Level 3
44.52,15085.38,64.79,62.6,55.6,76.35,41.81,35.83,5.23,45.25,Level 1
28.02,10577.54,59.25,43.13,33.5,57.11,35.76,49.71,5.85,16.25,Level 1
35.95,38096.41,67.72,29.78,42.71,77.32,43.69,43.06,5.57,17.59,Level 1
66.94,27239.45,71.21,60.98,69.01,82.17,58.18,17.02,5.24,52.74,Level 2
83.03,34106.4,93.39,75.61,72.42,93.17,77.03,26.69,4.01,70.94,Level 3
32.71,5161.31,61.05,40.67,42.43,62.23,36.5,50.1,7.46,14.35,Level 1
52.76,36706.44,83.54,70.29,57.13,81.84,57.18,33.3,5.79,40.82,Level 2
41.47,11158.44,54.45,55.08,49.73,66.96,32.15,51.76,5.87,31.08,Level 1
64.76,21655.82,69.11,47.93,52.93,71.31,30.67,35.87,5.32,51.44,Level 2
70.6,19497.52,53.97,55.75,61.44,71.55,33.23,38.57,5.28,37.53,Level 1
68.43,32753.62,81.78,75.65,70.65,89.43,83.72,35.16,4.89,67.25,Level 3
71.87,31948.69,81.59,86.78,63.54,81.98,81.92,18.53,5.38,70.94,Level 2
54.53,16197.11,70.35,66.9,41.13,72.77,30.73,54.64,6.35,33.28,Level 1
41.58,7547.46,63.5,55.61,34.64,58.44,26.03,51.6,5.63,15.34,Level 1
64.45,17172.51,71.04,54.21,78.84,91.18,43.82,45.91,6.3,53.9,Level 2
64.63,27088.88,85.61,80.96,61.99,84.78,60.2,21.91,5.13,52.4,Level 2
83.6,39666.76,93.99,90.9,94.86,89.51,87.32,2.0,3.81,83.46,Level 3
53.97,20404.96,77.76,61.54,46.49,81.69,64.22,29.83,5.57,62.07,Level 1
35.64,13748.13,57.08,48.61,51.86,68.19,34.81,54.85,5.61,34.01,Level 1
53.27,12952.02,58.28,37.11,55.16,75.33,45.54,39.83,6.63,52.63,Level 1
59.67,15358.33,44.75,54.66,50.08,64.0,10.0,40.63,5.74,28.8,Level 1
60.07,45007.13,87.68,72.59,89.81,92.68,73.52,10.11,4.14,78.81,Level 3
37.7,18794.97,61.07,44.38,40.22,77.47,25.02,60.62,5.28,35.01,Level 1
85.34,39832.3,91.23,80.43,77.74,89.87,80.4,22.76,3.39,71.12,Level 3
72.28,32703.21,98.69,68.83,86.86,87.19,91.5,21.69,4.39,68.24,Level 3
69.07,31880.82,89.36,72.8,78.56,87.29,85.77,36.27,4.56,74.0,Level 2
38.71,23413.72,72.13,61.69,41.29,83.29,33.58,49.3,5.49,44.87,Level 1
46.6,18935.16,65.4,50.65,52.12,87.97,59.51,49.95,5.82,38.4,Level 1
77.11,29024.99,76.42,100.0,82.92,84.19,63.03,19.52,4.9,80.41,Level 3
38.44,11500.27,61.83,48.63,53.65,67.67,44.39,48.84,5.28,20.66,Level 1
77.2,37767.62,99.72,90.49,100.0,86.52,93.26,2.0,4.77,80.08,Level 3
64.92,18639.47,60.92,50.66,54.38,78.83,25.57,29.55,4.82,35.79,Level 1
57.64,25340.75,80.87,78.05,75.37,76.31,57.59,23.86,4.96,56.89,Level 2
49.75,27288.88,76.64,63.33,67.96,73.77,64.03,34.05,5.9,48.07,Level 2
66.1,25833.23,83.08,84.9,59.16,83.34,31.14,25.55,6.09,61.39,Level 2
74.74,34431.73,78.36,82.5,88.6,87.58,68.66,23.6,5.16,64.31,Level 3
57.17,25312.3,75.73,76.49,53.43,74.72,53.89,29.91,4.83,55.36,Level 2
36.51,23897.7,84.82,65.84,73.53,78.88,56.79,31.73,5.69,60.84,Level 2
57.56,20720.29,67.08,62.32,59.81,80.51,41.2,22.97,4.6,47.68,Level 2
73.47,30893.04,100.0,79.61,64.1,81.32,45.74,26.07,4.12,66.69,Level 3
75.75,32662.74,100.0,94.26,89.08,93.34,64.33,19.56,3.52,76.47,Level 2
52.28,19957.58,81.54,63.65,53.4,79.7,36.1,43.55,6.01,51.89,Level 2
65.8,31143.87,85.02,67.56,85.54,91.85,69.72,8.71,4.8,70.28,Level 2
54.34,14506.82,71.95,63.71,56.83,72.11,47.8,44.82,6.18,27.34,Level 2
84.13,40604.83,86.08,92.17,91.82,84.1,86.89,15.14,4.39,90.13,Level 3
77.49,37115.15,78.83,69.46,78.69,90.97,51.23,26.75,5.02,57.36,Level 2
67.48,34113.18,75.26,76.27,74.99,89.22,74.58,13.92,4.46,63.38,Level 3
62.33,24733.18,84.66,82.4,72.34,79.02,67.02,19.74,5.3,49.04,Level 2
44.22,12890.15,62.95,50.8,50.76,75.13,32.83,49.14,5.58,35.59,Level 1
66.79,17421.71,50.34,50.68,55.59,68.83,34.04,49.33,6.28,50.47,Level 1
42.99,16842.58,63.3,71.23,60.11,72.91,53.55,47.99,4.83,44.83,Level 1
30.6,14579.55,54.65,53.19,41.21,66.04,34.31,63.16,6.49,46.49,Level 1
62.65,18398.03,74.88,72.16,63.71,82.47,32.28,29.23,5.59,52.99,Level 1
92.58,39562.71,100.0,91.89,92.02,94.83,81.01,9.32,4.75,74.96,Level 3
30.02,30265.2,74.99,58.44,65.68,75.26,43.63,43.46,4.68,52.04,Level 2
66.48,19044.07,74.75,64.03,56.57,70.41,54.12,44.43,4.61,47.28,Level 2
43.51,26648.27,76.17,59.3,66.99,72.15,40.05,41.15,4.55,44.81,Level 1
70.24,40144.55,100.0,86.71,81.9,93.14,73.65,13.45,4.16,67.45,Level 3
74.03,43654.31,100.0,91.98,100.0,91.59,69.16,3.06,4.17,91.49,Level 3
41.45,20031.77,64.41,76.41,63.87,78.83,49.28,40.11,6.15,31.4,Level 2
39.48,20516.09,64.68,43.55,54.4,75.33,28.63,49.72,5.96,43.82,Level 1
74.55,23600.24,67.99,71.03,68.15,73.75,52.86,29.84,5.17,67.16,Level 2
48.51,26446.96,83.75,81.03,73.32,90.46,52.69,33.34,6.44,65.17,Level 3
84.5,47965.74,95.48,89.89,83.43,94.63,96.96,9.3,3.82,92.72,Level 3
40.1,7729.37,49.3,60.95,46.29,67.51,10.0,62.73,5.48,26.38,Level 1
53.12,19662.01,69.01,52.66,59.8,76.95,25.74,56.21,5.68,35.39,Level 1
72.17,29129.33,77.86,73.0,73.93,87.79,52.65,35.24,4.25,67.36,Level 2
56.75,18088.95,72.11,63.59,54.08,79.3,38.65,54.0,4.81,60.79,Level 2
24.48,22890.14,82.68,68.98,63.16,75.14,51.87,42.79,6.03,60.04,Level 2
70.8,31913.48,82.3,79.53,63.75,84.62,55.53,41.42,4.24,54.2,Level 2
49.66,19687.78,68.51,53.66,65.06,72.99,33.21,46.51,4.93,38.62,Level 1
70.36,42525.13,94.17,100.0,96.85,99.0,92.75,4.67,4.93,62.71,Level 3
53.0,35107.73,73.47,57.26,78.56,75.2,31.49,51.41,6.3,69.86,Level 2
63.12,23707.47,82.76,58.87,71.68,80.21,71.43,51.24,4.8,43.98,Level 2
59.37,34148.52,90.61,75.33,65.68,84.07,66.21,31.73,3.85,62.85,Level 3
45.22,18520.33,68.0,62.37,60.55,65.86,59.88,41.43,4.75,24.0,Level 1
70.11,25461.06,80.49,67.07,63.84,90.35,61.24,20.26,4.56,56.37,Level 2
36.85,10128.03,70.12,49.89,49.44,67.12,24.92,66.45,6.34,12.85,Level 1
62.26,25027.79,80.07,66.19,88.03,68.46,58.51,35.99,4.79,52.62,Level 2
47.93,11139.0,65.83,49.74,38.42,65.72,23.17,55.98,5.68,36.75,Level 1
75.2,26868.62,81.97,57.6,86.44,88.96,61.04,26.04,4.95,65.23,Level 2
67.22,32896.45,100.0,84.08,82.45,91.87,76.04,20.89,4.13,72.07,Level 3
45.66,8919.36,64.99,65.48,32.58,60.3,16.92,65.65,5.32,29.99,Level 1
